rocket_length_cm,rocket_diameter_cm,total_mass_g,thrust_N,burn_time_s,wind_speed_mps,angle_of_launch_deg,center_of_mass_cm,center_of_pressure_cm,stable,motor_type_A,motor_type_B,motor_type_C,motor_type_D,motor_type_E
60.36608509673799,7.98870242524471,900.1715214129275,30.05358046457723,0.6286968781249733,2.7864646423661146,87.24797657899961,23.894390920196557,33.68173701986489,1,0,1,0,0,0
84.26169321942942,7.928252270553004,863.0829072672507,86.46826610661722,1.424136140153511,2.421599382774259,84.09419269139687,41.129839078066865,75.2768062109023,1,0,0,0,1,0
77.91771097111871,7.08215936609692,1697.5176874768267,13.207800649717358,0.9662962759996356,0.40775141554763916,77.72678829564725,44.49301893547859,39.47584974957498,0,1,0,0,0,0
85.84651408094967,4.1324788759896895,1467.7591856141748,155.2418611591683,1.4939300527188057,5.177513505274801,85.13130317721983,48.95621068299336,68.16955341365248,1,0,0,0,1,0
64.63501345163996,5.70723986913783,1543.6765990176232,93.9963941676749,2.955420858323589,5.166358912710143,67.82487524491228,45.14765254953179,57.27746382862986,0,0,0,0,1,0
89.08054175249683,7.413181715946698,783.060662512069,13.492095746126608,2.3148891971755985,8.971102599525771,86.61259272795351,54.51285697555757,67.41728162091694,1,1,0,0,0,0
55.889797549653416,3.808143570473069,1847.8312827906188,126.45492971491637,1.4307069164043578,9.401334424577785,89.20991510265952,23.11425358416691,34.77158850827822,1,0,0,0,1,0
83.99296275103586,5.242120714931237,1991.686193916231,136.97433770780287,1.0931227187420003,3.2539969815926773,82.39474215354073,47.02372558191881,70.52799748949599,1,0,0,0,1,0
96.03290246102404,5.841543016677358,640.5121517421387,65.4533047274358,1.1261545465139604,5.898708475605439,89.36678574825027,47.50717541783689,82.82256983092323,1,0,0,1,0,0
80.40760558573001,4.750392038473379,1467.6550430458474,11.952429877980444,2.3061302881537635,2.807723624408558,60.72947899294361,44.88263439004666,45.90022105477807,0,1,0,0,0,0
115.832100904704,7.769642885012937,1872.2965853306728,69.90875095589655,2.882679617559883,3.307503046705137,76.5829490050647,61.2655658858107,103.33759722237812,1,0,0,1,0,0
55.27423792042897,4.52848509643591,786.366546725519,13.169220051562776,0.9237318667152312,5.568012624583502,88.08464322482342,31.971278008576796,40.24099765810156,1,1,0,0,0,0
56.8023545639538,6.075036133495849,1985.080775156395,25.083272981394774,1.238226471047347,3.225507642386005,85.46009384774024,20.144871693013968,44.50830280228671,1,0,1,0,0,0
88.69739838355355,4.4825507182389925,1129.6712846694147,37.341446371602075,2.7831013813911785,5.113423988609378,75.04548884061599,54.93190172166055,67.40874307303112,1,0,1,0,0,0
99.13768140803924,6.978963347180505,1835.0080127263495,126.3091916406047,1.5961853075452175,6.720261352951994,69.84458002424196,35.88949098406874,88.50381237550589,0,0,0,0,1,0
108.72534514485542,7.302023091558376,875.3770407737961,36.45201121319317,1.4004766035281573,1.2706051265188478,75.66729780164414,66.10472947144063,63.748758854072356,0,0,1,0,0,0
93.60233330733001,3.42673732496884,577.5225817529115,112.90831240453429,2.248780526917985,1.3835309241780136,63.982362667289095,64.38106518794463,73.55627430216025,0,0,0,0,1,0
52.874726173751306,4.994104507223973,1150.281106371113,21.56912762684532,0.5633768585386438,9.626484146779251,85.07940361536618,30.582196080604685,35.0866730684172,0,0,1,0,0,0
62.130602404959205,3.7821852133554303,875.364347246893,16.601973767177313,1.1998347423648572,9.54865280663194,82.13690750087305,32.41612121275325,46.2679325893402,1,1,0,0,0,0
79.3720043699453,4.238654947505787,1033.9590179768925,179.22634364890274,1.354699166791004,0.9179906581344188,62.8247096480568,33.69860073252956,70.78428776823418,0,0,0,0,0,1
62.2731188922537,3.0858055091587513,1645.0466345058665,235.75548332489052,0.933004674775038,4.33851649237973,71.9551420319212,34.02229821800081,46.95626441740535,0,0,0,0,0,1
53.17128068404312,4.873063073132356,1438.7898735713545,30.020797678305186,1.8484436210001562,6.839637693981411,78.47553493169741,36.02655438177767,46.668467024860874,1,0,1,0,0,0
110.70392534885026,6.182017987230056,1701.4239420235997,111.05359409652175,2.108220546105883,4.582528904915167,76.36850367947805,74.90071756840149,72.44919371126156,0,0,0,0,1,0
117.283339467674,7.526753209780319,793.6867021839446,194.33425915333987,1.4431477080699397,0.3896313231023363,78.54761653013679,50.9738827339306,89.40380591063597,1,0,0,0,0,1
76.97776346758955,6.408068344863949,1010.9368541963601,51.274190990936,0.7954120690541406,6.967371653641506,78.86828540339653,50.11166228296287,61.12253171051864,1,0,0,1,0,0
106.24366512693939,4.410172862856532,766.1593156695842,15.685202837499583,1.9398114381452114,7.316477552996402,63.83069188267397,42.49816510077873,77.79348201903615,0,1,0,0,0,0
110.69816250468054,5.809333460718868,857.8952896855103,278.3854016715799,1.0955903810099485,3.7772888617629485,76.0298242059169,55.196813303305355,72.60108374156268,1,0,0,0,0,1
70.83446221565177,3.4999244358093167,580.2279451210534,304.8611162270822,0.7282166919653339,3.1931363759041487,88.50185901152415,48.18463707736626,51.66489687554271,0,0,0,0,0,1
94.22860485188595,5.242227609891598,939.8161575470967,15.537030523458007,1.0318197375605724,9.461945428816902,83.43888151413609,32.545225914837225,82.20236276391395,1,1,0,0,0,0
118.19737459740871,7.979656210151646,583.8067320160251,75.508167310332,1.3772875313801967,1.1706701642760586,64.28975046158507,71.46263533803037,88.32738810377502,0,0,0,1,0,0
57.07858732859532,3.420534030574987,1551.45369718868,27.933032039085038,2.7297422719419417,1.4660482169202549,75.39978506077179,22.448507758323938,41.81133047300344,1,0,1,0,0,0
110.41969653923027,7.401799843192084,855.0277905231181,15.918887388212843,1.3755456167507838,7.0818119558319985,74.45000963892346,49.82081896052679,86.35192888569244,0,1,0,0,0,0
67.41069081012016,4.651262645095493,1151.677766732407,161.81658316278705,1.6716516049853156,0.5630327568183735,63.564537488042156,23.392217436462165,51.21083138373635,0,0,0,0,0,1
102.22314154857963,5.916843825485798,1943.2588227118129,102.85696690254886,2.671497820473651,2.235958385194526,88.89667618321835,31.16392989924018,90.76919500929196,1,0,0,0,1,0
53.02119383654033,7.455715568490356,1291.5516636294496,76.76462861114638,1.1324754199731029,6.954111231066475,62.263036412693076,19.431534404516004,31.108787984609958,0,0,0,1,0,0
70.6145762787601,7.979156875146853,1545.3875837957223,76.04632041963956,0.6136159508536447,2.809631895922303,88.51234452229676,46.33061283394111,48.17769154998759,0,0,0,1,0,0
93.40928184610758,4.386905914905663,782.1817395856419,27.765367679797443,1.073486864262374,2.65937924964239,70.81035285615805,37.735476555916605,63.63940172529489,0,0,1,0,0,0
52.262116577675535,4.398817535844729,1116.8100813082792,269.5569876086207,0.9065423483622282,9.109271844938425,84.67611728769506,35.53405649087412,41.30211330887211,1,0,0,0,0,1
92.93906371550528,5.091215181453094,1899.0927250310199,31.0317574508814,0.9120856528425023,4.112551165853691,83.32806851205677,45.73977737289143,83.0981570740726,1,0,1,0,0,0
76.37172789565585,6.74789149988036,1089.4841734682886,73.68475692542835,2.5958217617778447,4.686931597949703,72.44458507012996,31.263746569592712,39.90806158391075,0,0,0,1,0,0
110.53056633785373,7.064505045650388,1999.576509929196,62.2172682241051,2.4224685379512763,9.44765729882428,85.48942172032234,44.0949802086636,75.18484254333616,1,0,0,1,0,0
59.04115906060465,7.770255136293612,1409.2619516763202,16.717006844058567,2.0453206011447396,3.5816271803284048,63.40672776598887,33.572531662914606,41.808407422109674,0,1,0,0,0,0
104.06228742149474,5.6008175055599665,1778.27225047781,124.87503772283091,2.6916340066458626,4.034828662123971,64.02045685351922,32.416762680559835,83.46366776778214,0,0,0,0,1,0
93.42166859474253,6.520398840496117,819.4462422633661,158.43701800739024,2.0202196238547128,6.366443216222826,76.64446825626678,31.427127455073144,73.85532343835287,1,0,0,0,1,0
88.32124148293781,5.254552237080523,1865.7069176049094,37.2472741749349,2.8738015591441055,1.4707348092903794,87.79762875484484,43.882101228387775,53.28400673369525,1,0,1,0,0,0
82.1395029366783,7.900162876427386,1238.9271409893045,193.46092657256227,1.949124836179346,3.41563210456545,76.1179025014221,39.75943448522471,60.28271037909133,1,0,0,0,0,1
78.0210342237197,6.488337868484659,770.1009085239477,107.65338266590905,2.7419710247650295,4.739616402628723,80.02673215563081,28.78414009449564,45.01155235878656,1,0,0,0,1,0
52.86080313865352,3.844675315360823,917.8855085479379,165.08874903762643,1.8717882730185216,5.34423503732523,70.67974452815959,34.7658580204469,29.152699064100535,0,0,0,0,0,1
73.10696593171087,4.607913823400144,638.4358793431192,16.87784717096083,1.779142533868153,1.5697768271619372,71.31857895726218,22.007975523196144,61.94502674606243,0,1,0,0,0,0
55.916190537647736,5.986390411277153,1979.3854938002228,35.199108178751715,1.8281643849338352,7.205160613914648,61.870240875337245,20.07926004644937,30.93545188589742,0,0,1,0,0,0
98.10158537823318,7.222203363168144,1624.4243480128812,88.57376090718208,1.6185309170586366,5.326172664550231,67.27411510904189,39.99575073686677,63.85566250458195,0,0,0,0,1,0
51.40498384444085,4.610395827915891,817.172010494817,30.706711280310472,1.083041028874503,3.4292686427826027,74.21909824291669,22.723147542597886,39.0435829714575,0,0,1,0,0,0
83.57074712279751,5.920997423570846,1605.2337130923693,15.644585425226413,1.4469315648782235,3.374468338719181,86.98942191435037,45.38076167501173,49.953683866996464,0,1,0,0,0,0
84.87733884942581,4.65174240640457,1900.537735639812,176.28519561926458,0.88214784796083,2.459577283845081,64.82044119778666,31.7973266622404,52.117917119737655,0,0,0,0,0,1
62.13615167063284,7.483827123132126,620.3506184924634,40.72969925713444,2.242403655916054,9.972555347683944,86.89830788922063,32.95697552151666,53.86944901797874,1,0,0,1,0,0
50.37100044783238,7.875335814725712,1236.1231688881767,72.8344589261341,2.296143177091384,5.350367320449106,74.29858452379236,32.007397110331446,29.3174849735677,0,0,0,1,0,0
117.7595846552964,6.554762394183742,799.2603910074797,99.39277859320642,0.7870920618480088,6.1062004244163255,68.65891659720768,62.70642401279292,66.15086802242973,0,0,0,0,1,0
83.67980712983723,5.662947162757929,577.7353052336404,29.085359444381993,1.871507794845383,5.489219798889772,66.05191386990708,48.0178681762146,44.78101820557806,0,0,1,0,0,0
59.717734140941424,3.0135544970716484,675.0440962125219,53.95473066171981,2.823822860619565,8.306194077877292,88.95080731999538,20.884419660909202,47.317166901059636,1,0,0,1,0,0
115.68383197747265,3.906165330828301,599.7444010501663,147.34630214066175,0.8494309415657237,7.952673118598902,66.04881960143234,42.2780882318782,65.4430747757341,0,0,0,0,1,0
107.02023041619674,6.325986103481,1284.598137153679,105.29572658371957,1.9707666894876417,6.829820634171324,73.55845803897118,62.66173423912123,92.02316212534615,0,0,0,0,1,0
93.68710809272864,5.698905309573165,1158.1170130825085,12.322126951468173,2.748936433186421,3.8389122137321143,76.30658583341966,62.07603268501035,70.23677508587731,1,1,0,0,0,0
58.18286284958548,7.699160618067376,1441.5620796071266,22.785441453267744,2.48506297317574,6.200727559285135,76.00383275928965,38.25855067964187,47.444568778489725,1,0,1,0,0,0
60.61724158129258,4.558610338977742,872.7337097216987,10.335324347357794,1.9247242121782913,7.624586857406905,86.30296910285249,26.47959327537305,50.22156176572813,1,1,0,0,0,0
57.744221586864505,7.232261458672591,691.2329934979737,246.37770193805386,1.7158937049890195,4.089551770854932,83.15645941794736,17.60512924084883,42.6947539716068,1,0,0,0,0,1
89.58558431260818,6.580895373664761,1398.5440471659897,94.52781734411406,2.771126403334071,5.833917947661204,72.02554250290919,43.43129924389275,78.73796475179343,0,0,0,0,1,0
60.73459821812561,5.9311491600839865,1258.833018326699,12.560155318536623,2.315238965156002,5.929629052588216,63.066379926755985,40.540356998317485,49.5614883066808,0,1,0,0,0,0
51.61158233513463,6.25683605494123,1656.870002779607,21.378430787344374,0.6933026637219681,1.042469660518095,85.21318895941269,34.28425698163858,28.34117467911665,0,0,1,0,0,0
66.51342242165569,3.8276025518364487,779.481319241181,13.32146412654939,1.278610660114103,2.2739562087711263,78.23683181382776,30.04559478396036,53.057747802916985,1,1,0,0,0,0
64.39058658629463,6.9389494435724615,1405.5822975952085,55.92674774363773,1.8434890073448071,9.198556164127606,70.39037983097884,28.253384051124875,51.19054848271176,0,0,0,1,0,0
81.65525586228651,4.12302411469991,1178.65927419904,49.929057710286074,1.944079885228868,1.6551331742797382,61.01637480739785,34.669945351919175,66.3202586107801,0,0,0,1,0,0
69.43110208405926,4.100486070405485,819.0211765118395,11.780359668697514,2.902675793673638,1.4866272775311296,72.43872371181071,23.199699232101338,62.4011822199841,0,1,0,0,0,0
85.15365072318698,5.976925086600219,600.6147160826413,48.39622372382343,2.745135723601784,2.0513964048200717,65.72063161991,26.79103027695016,58.65611486633699,0,0,0,1,0,0
89.53887932838315,3.328543197141762,1663.2914250425158,30.4878053865516,1.6019068673455703,4.00763060875326,76.78920993924653,32.42167885743438,51.285296033333346,1,0,1,0,0,0
110.32499347094621,7.7305773106681634,1059.9639744196293,37.948608196377684,1.8164461666482343,8.007497714861211,89.36794306847884,70.15737821589167,93.42292910052208,1,0,1,0,0,0
78.55891467553913,5.758612976296699,880.8328460649564,60.220315164241356,1.9876224492510515,3.3927124589619098,77.083305532905,51.45484733213816,56.77363472858052,1,0,0,1,0,0
100.45691674173545,7.026574836789526,1983.0931729331642,78.50597274219498,2.8610243139431835,1.4108184877771357,72.19176924820566,43.15589206002285,53.72134596672427,0,0,0,1,0,0
94.32685424376723,6.679523065980011,1772.1921432003253,300.23105214004704,2.107313909035633,7.0394613513850945,87.31872010620911,51.870762413469166,59.835895023015794,1,0,0,0,0,1
107.75751319958619,4.815296060975452,551.3421662307937,129.93191262793073,1.5235291304781011,5.520471808519803,73.0837958740595,45.0196131481416,94.7599444974594,0,0,0,0,1,0
103.45240559118326,3.7005658788322626,1802.7019638468691,75.78208907576365,2.499638139868288,4.252135044692334,60.67407924960352,42.153849339858795,74.13954777845484,0,0,0,1,0,0
94.34347538783031,4.2894384271660115,709.0341111092362,56.86815738213127,0.830690527813326,9.005723012363857,80.73665572828963,54.08461835471999,78.21390635451479,1,0,0,1,0,0
87.07631750585568,7.0752721420122855,1247.1361302665086,31.083560050315867,2.128550970879661,8.297418037072017,66.19263815281809,26.50588575875904,48.30595738727207,0,0,1,0,0,0
113.00130492936736,7.369450387812576,1396.1196532554625,130.6478450685958,1.7356846253456786,5.732943781794006,85.14320889534888,52.178646424544894,91.34624910194694,1,0,0,0,1,0
79.54252416854811,4.769356882806248,1937.9407659698309,10.827986679251264,2.0078802736659704,2.4534910968132095,71.6788684212593,33.048128664321176,51.087704342476606,0,1,0,0,0,0
100.33321336289718,4.485608578115875,1349.6069604453457,27.932987461041087,2.8852173413490827,1.3500127742120693,74.51264825797239,40.932388114995746,71.83227096889463,0,0,1,0,0,0
61.340971452410926,7.207648301550217,1769.6117739718359,63.87371395667557,1.335609727042402,7.7091220374582194,63.19794759401316,20.24590124550477,48.5376080087062,0,0,0,1,0,0
84.68439213443389,6.4420119821386805,1152.2410079056194,72.76409270696799,2.498539697422448,6.946964708544268,68.16435411689888,45.398647737494244,54.56973808272253,0,0,0,1,0,0
56.41074513286439,7.586567877311214,705.2279463784421,33.81120464891281,1.8032516685339235,0.8670521186218361,88.74512379011792,34.035816009374365,42.62281693798876,1,0,1,0,0,0
103.13250918771949,6.620516646365693,1455.8473696842302,19.033638126360252,2.1166622977929084,6.931752114569248,61.5478741997613,58.575860383404105,53.38821155802637,0,1,0,0,0,0
91.17846298789517,7.9967674978291745,1333.7098721557695,26.257097130111752,0.801306446966161,7.310236714582816,65.77797083356892,31.558033899354655,60.97149991791349,0,0,1,0,0,0
105.67392865713683,6.7253227406011025,582.3239219697124,52.76401892973023,2.5722886853766935,0.3700763471549262,77.8880963544616,41.42455358196173,57.93327492298494,1,0,0,1,0,0
55.38672411404464,6.4814438793906985,1009.8124456520992,125.79422075467726,2.509942448502244,5.384014903807875,79.84965525241624,32.962982753256796,39.21752509493327,1,0,0,0,1,0
79.8771939658405,7.383326889312247,1126.259126041838,74.80395495603719,0.5531735271259679,8.747016726841995,75.86811402081636,53.96719527022016,65.46042236714216,1,0,0,1,0,0
119.85538773733363,4.753559077258551,1650.7824333966903,166.01548371300174,1.6994533171412618,5.8075720722732775,68.15060913207012,55.051371856115324,64.32395761468128,0,0,0,0,0,1
73.54593246798954,5.612595958172616,1598.4077107769676,11.104741131313947,1.3865553941019413,2.8723899165408175,68.8892436136797,28.9361396934831,38.01127938693803,0,1,0,0,0,0
51.251175431338964,7.938611948680157,1141.6597006037937,13.91630140540356,0.8110938932421409,9.56415697559425,83.93967966430151,20.684618753768845,37.69122613165518,1,1,0,0,0,0
118.76313605560571,7.420994890657514,1401.1976696632971,318.26958557013745,2.3583820572340604,0.6498640948289403,72.04740709276463,75.4300655328145,70.33481633645208,0,0,0,0,0,1
108.14497624254372,3.6016938101749796,570.4180357217195,12.204862090701754,0.9660956553606364,7.795844735667533,70.5037577750019,34.945650825864575,95.99392048653773,0,1,0,0,0,0
111.8650119474398,7.638761415976065,1992.361733969653,201.63733887224436,1.7881198107868146,4.911863408686266,89.89007327420173,73.71618575353311,76.66694314786146,0,0,0,0,0,1
93.60561680545831,6.739358020461143,552.2977403507374,126.40689662702489,0.7287170934943872,8.774608626303804,67.96800127766119,32.9310146785124,80.0795332830501,0,0,0,0,1,0
116.89560487608274,7.310638086327253,1714.274112087317,15.508573706091394,0.7174668997785254,4.084532130706987,71.18065551036942,47.214311731430634,92.27365514570204,0,1,0,0,0,0
84.71130145551396,3.4052310795382397,830.274802924717,303.1167889548908,2.9786883378626205,0.6151702623923505,86.48718807412384,42.90048062692041,73.07243351232859,1,0,0,0,0,1
89.99232593437019,6.310560050532823,1315.6683619960988,202.7245232271074,2.696574965887895,7.974260216069281,79.75355503975277,57.616029059698725,76.21609193269057,1,0,0,0,0,1
99.58540837005243,7.18506664181836,1546.2071925039254,22.11668187657168,2.2474768450989693,1.8922153978500589,86.44911398311051,68.16881272952318,68.33431254797449,0,0,1,0,0,0
111.53500361596922,3.025725853773574,1729.92037611215,278.9613210066573,0.9018997401207705,8.179670241190621,84.96402533873226,56.1006672927918,56.05240109799587,0,0,0,0,0,1
70.09266932224389,6.084634591878711,1971.7792670411352,11.158438567802577,1.4417384049669968,0.09072404652724964,84.56038261499525,24.62912620554204,42.990440092149576,1,1,0,0,0,0
51.289940311675224,5.161203919462562,1760.1822541118281,130.60975145071586,2.8300702637750437,1.0250972799067926,88.11685461709354,29.499629148727493,27.036713640807154,0,0,0,0,1,0
71.06744968627714,6.540860443226408,601.0259022031576,29.47147776870177,0.6448011513969958,0.7469441775785401,85.57243977595942,49.46716277084546,54.75184875230408,1,0,1,0,0,0
81.2170814907225,6.237868217009538,1391.593788842818,81.96695331670412,0.5553088788224931,3.2361021914954122,74.65929571213996,49.3932212604778,62.80664325899504,0,0,0,0,1,0
81.21318944637238,4.3681333314083295,1995.6867502365667,11.02193619693719,2.635524436153915,5.270240962118621,84.7776229739969,34.056732509889244,67.89251000698171,1,1,0,0,0,0
104.09759460117631,4.15026841515717,697.0026896140671,78.0345424900164,0.8776447294522506,4.323348010426019,88.30847760502797,48.70632001251886,78.63640339749531,1,0,0,1,0,0
77.8316078573956,4.37107601174335,1975.9664719397424,13.207427404381274,2.3110566815352924,7.4583701203096435,66.01077430646139,50.376440113880264,61.17327894663631,0,1,0,0,0,0
89.39252004403679,5.357662300512564,1314.8492086849374,94.84204125624969,2.671557919889027,7.765968527917417,83.12765533932156,57.02467667413302,71.90820096776436,1,0,0,0,1,0
93.83542251419908,3.656224388411938,548.7892692368779,157.4009010891022,0.9636471866916358,4.620972907656606,60.036955054992774,50.60834344407098,69.71245412442967,0,0,0,0,1,0
67.32779689223626,5.792063362915989,838.3102136656032,85.13671496601073,1.954928504785997,2.6899340443509767,83.92677301911564,28.55673384106406,45.92348634157134,1,0,0,0,1,0
50.81343779356705,3.3622344389727945,1088.7403346100273,67.79927544506171,2.6503059929730113,7.7985098889334985,61.18856476045072,25.01051528761511,27.53946413427145,0,0,0,1,0,0
66.94315111037693,7.933312966335732,713.7433143522699,136.1971976435283,1.8991217087172854,0.09770847419183659,69.79383924731975,33.9458448429948,35.82439968710542,0,0,0,0,1,0
74.54388518464265,3.1660155439568327,617.8677457325311,39.549327726295715,1.0021477246557353,6.9319394082268095,84.643221840296,23.591156652832915,57.26119724713146,1,0,1,0,0,0
116.60849820487289,3.621099833640297,1844.3319540275575,19.3621224624369,0.6299282091286811,5.412963353010705,81.27181558352748,75.60751006259991,91.6116909999114,1,1,0,0,0,0
106.12096581488544,4.69725096271403,1722.2376706197683,75.7926662424211,1.8689809403843407,8.172977699624937,73.569548535549,59.15512438093491,75.40542642186912,0,0,0,1,0,0
101.21126652287323,3.408149910152948,590.5281259858457,92.76357440905507,2.6794589164805043,2.192139873580443,89.27595767457393,44.002439865413926,57.978587222780256,1,0,0,0,1,0
105.27889549997354,6.29353887750438,1247.2935746797084,20.417222785830763,2.133157548093325,3.323146253551089,76.27435907158102,52.3563252920353,56.07265525961462,0,0,1,0,0,0
78.22829527866823,4.102805624611616,1127.5996830014792,18.404524062769333,0.935483341445634,9.607805514869769,72.47722098440822,49.94861921650008,58.78902758311524,0,1,0,0,0,0
101.47452090660269,6.838619440333901,1257.2673228395267,37.34062992244897,1.9466885214309835,4.386154191895905,81.7577298124541,50.19615534045889,86.18934230651338,1,0,1,0,0,0
113.0491304807881,5.108604634367277,915.2416958525773,51.3541811443458,1.3978775741655787,3.838471518677963,73.97438421060745,71.71828082187167,67.18700171892723,0,0,0,1,0,0
104.32001449248006,5.026550915428717,1402.7830754930128,24.750866498477553,2.928487735104099,1.8097695270948977,85.63155280108737,51.83777759533842,62.47646695213237,1,0,1,0,0,0
110.9524930890758,5.2265262750133274,1272.2260308945351,16.6262127900832,0.7381537698865657,6.521232455304379,69.36444170089341,50.99580495912335,93.55453210809031,0,1,0,0,0,0
50.63212828906852,5.9420631667030275,1398.0709701501614,157.58568360628357,1.6344738534590981,2.3605046334646396,62.20490241990038,18.627720098110906,35.84296864237585,0,0,0,0,1,0
73.59022235019003,7.144416829413047,1146.331285492709,127.03074968883095,2.8714583871285844,2.5252778207541926,70.77752243748736,33.243899898195295,54.61978624013956,0,0,0,0,1,0
74.97124371280012,5.667559626498478,1672.685494767544,115.70949172100684,2.6605404441854223,5.581402495938629,76.19717518506637,23.51661284672835,67.0750618164264,1,0,0,0,1,0
58.60795659707387,4.155654562138233,577.5452558622904,11.221099140100268,1.6304975707085883,9.33875017527905,69.48468314930251,29.47358523997591,30.278578426073597,0,1,0,0,0,0
60.38402406734622,7.933150614794235,1947.6780446540683,40.69519160741918,1.3078266426756964,9.730977480703464,77.40336689086405,24.255648480620348,42.79367591076861,1,0,0,1,0,0
73.98574416846407,5.6612249441314955,688.6122677099733,182.96677792630285,2.8495494798171044,7.328989183413418,64.87145683986962,27.769782100877777,58.62125710765987,0,0,0,0,0,1
60.931469135452176,4.172806466674143,1945.0202492305984,33.23264700742293,2.946578218501326,3.7429676713979267,60.525479725861864,24.22994197698572,50.716361743561414,0,0,1,0,0,0
110.52261851685256,6.842596822618956,669.6647286148595,16.895267510315612,2.1912834644431163,2.1567515239771717,79.76656410697971,50.56915573644834,84.05169881328669,1,1,0,0,0,0
57.46151212155935,6.289226523015181,1999.1205886559999,18.664386675276454,2.983342343396571,7.524277626155725,62.71445085861152,23.873777975229142,31.23859783209428,0,1,0,0,0,0
95.5358153454201,6.825954322778923,1888.5122463210678,72.31383767765034,2.4057128369415395,7.978136488586345,73.06749944438799,59.913728067491334,52.36161571940359,0,0,0,1,0,0
88.11423685725947,3.028793302490608,986.8787448504054,128.78654443989558,1.908597318371147,3.804197042327977,76.4549916495443,47.457816027089976,63.29023192574617,1,0,0,0,1,0
81.10936169258412,3.073335285231319,1380.5925615517265,35.18688655845732,1.7511132728268537,5.423636649797383,88.54435678997973,51.81809007886332,70.21593694424234,1,0,1,0,0,0
106.96364018237105,3.544591709233657,723.4877839552921,199.3711454076797,1.691738687602898,3.943653238183502,76.4824271529136,64.04451019939245,84.09442486747555,1,0,0,0,0,1
86.4863892739734,7.111967094085291,1146.29313730705,303.6848878319979,1.1087057414407482,9.270345447963066,61.80802170868682,58.27231596856272,55.40742527945375,0,0,0,0,0,1
57.099457991445156,5.429358795931629,885.1648515807619,133.60768276887535,2.824014693554973,5.322602133390402,77.42796159788394,19.1768835524354,44.94037475998159,1,0,0,0,1,0
77.99336447629094,7.883626193312894,1734.7610233934904,44.92890616688664,2.648539483201473,7.997810954240217,65.53755388611098,32.6099082361254,63.748882823289044,0,0,0,1,0,0
62.96599125831868,7.5887624458568865,1136.791137794543,13.735096830383876,1.8162479853844524,1.1230434441121917,60.07752044534947,34.95834573386257,44.458401737853976,0,1,0,0,0,0
91.5476998386203,6.968719251902582,1469.9088701342903,27.215450382211998,2.764727761969401,7.69944700251679,76.69911173810152,36.825794561461294,56.835027581340086,1,0,1,0,0,0
101.23706473099442,7.255871304263854,1507.1370042959215,10.955353138346682,2.059648311691433,4.517676787372292,77.59825389526422,37.174825509375715,80.45810637169097,1,1,0,0,0,0
